Linea,Orden,Nombre_Parada,ID_Parada,Lat,Lon
137,28,Sloane Street / Sloane Square Station,490015175A,51.49333,-0.15799
137,29,Pont Street,490011097N,51.49636,-0.15889
137,30,Knightsbridge Station,490000130K1,51.5009,-0.16021
137,31,Hyde Park Corner Station,490000119W,51.50304,-0.15316
137,32,London Hilton Hotel,490009277Y,51.50509,-0.15211
137,33,Dorchester Hotel,490006111N2,51.5083,-0.15479
137,34,Marble Arch Station  / Park Lane,490000144W,51.51161,-0.15835
138,1,Bromley North Station,490001036D,51.40825,0.01637
138,2,Queens Gardens,490008665T,51.40531,0.0188
138,3,Bromley High Street / the Mall,4900006507W,51.40197,0.01594
138,4,Bromley South Station,490001037X,51.40066,0.01694
138,5,St Mark's Church,4900012775K,51.39858,0.0162
138,6,Queen Anne Avenue,490011304L,51.39752,0.0132
138,7,Cumberland Road,490004897W,51.3954,0.00843
138,8,Broadoaks Way,490004376W,51.39346,0.00447
138,9,Westmoreland Road / Barnfield Wood Road,490003644W,51.39223,0.00093
138,10,Mead Way,490009774S,51.38878,0.00231
138,11,The Pickhurst,490013498S,51.38411,0.00271
138,12,Crest Road,490005758S,51.3814,0.00503
138,13,Hayes Hill Road,490007949S1,51.37946,0.00598
138,14,Hayes / Station Approach,490007941A,51.37741,0.01081
138,15,Hayes Station,490001145B,51.37605,0.01103
138,16,Holland Way,490008289W2,51.37526,0.00537
138,17,Tiepigs Lane,490005545S,51.3737,0.0014
138,18,Glebe Way,490003097E,51.37098,-0.00067
138,19,Coney Hall / Kingsway,490005543E,51.36939,0.00122
138,20,Chestnut Avenue,490005141S1,51.36729,0.00122
139,1,Golders Green Station,490000087GF,51.5718,-0.1941
139,2,Golders Green / Finchley Road,490007267GL,51.57096,-0.1952
139,3,Dunstan Road,490006262S,51.56799,-0.19481
139,4,Llanvanor Road,490009232S,51.56531,-0.19619
139,5,Childs Hill / Cricklewood Lane,490005160S2,51.56337,-0.197
139,6,Lyndale Avenue,490015362S,51.56006,-0.19695
139,7,Hendon Way,490008061S,51.5589,-0.19639
139,8,Fortune Green Road,490006953S,51.5569,-0.19606
139,9,Fortune Green,490006951S,51.55455,-0.19676
139,10,West Hampstead Police Station,490014468S,51.55357,-0.19527
139,11,West End Green,490014431S,51.55147,-0.19178
139,12,Dennington Park Road,490006041D,51.54982,-0.19145
139,13,West Hampstead Station,490000263S,51.54671,-0.1911
139,14,Compayne Gardens,490012082B,51.54535,-0.19151
139,15,Woodchurch Road,490014819S,51.54344,-0.19267
139,16,Priory Road,490011237S,51.54113,-0.19086
139,17,Belsize Road,490003027S,51.5402,-0.1879
139,18,Boundary Road,490004187S,51.5382,-0.18501
139,19,Carlton Hill,490004800S,51.536,-0.18186
139,20,Marlborough Place,490009675S,51.53429,-0.1798
139,21,Hall Road,490007557G,51.53125,-0.17669
139,22,St John's Wood Road / Lord's Cricket Grd,490015334H,51.52847,-0.17498
139,23,Frampton Street,490006979S,51.52593,-0.17065
139,24,Church Street Market,490005311S1,51.52508,-0.16883
139,25,Rossmore Road / Lisson Grove,490011717S,51.52464,-0.16634
139,26,Park Road / London Business School,490010797E,51.5256,-0.16208
139,27,Baker Street Station,490000011B,51.52257,-0.15771
139,28,Dorset Street,490015021G,51.51997,-0.15646
139,29,George Street,490015316J,51.5178,-0.15548
139,30,Orchard Street / Selfridges,490010622L,51.51438,-0.15391
139,31,Selfridges,490011985BC,51.51421,-0.15179
139,32,Oxford Circus Station  / John Lewis,490015196OF,51.51499,-0.14475
139,33,Oxford Circus Station,490000173RG,51.51459,-0.14167
139,34,Beak Street / Hamleys Toy Store,490004810RK,51.51123,-0.13887
139,35,Piccadilly Circus,490000179F,51.50996,-0.13689
139,36,Haymarket / Jermyn Street,490007960R,51.50968,-0.13273
139,37,Trafalgar Square,490013767B,51.50764,-0.12954
139,38,Trafalgar Square / Charing Cross Stn,490013766G,51.50864,-0.12623
139,39,Southampton Street / Covent Garden,490012247A,51.5104,-0.12182
139,40,Lancaster Place / Somerset House,490020255S,51.51054,-0.11844
139,41,Waterloo Bridge / South Bank,490014271N,51.5065,-0.11492
139,42,Waterloo Station   / Waterloo Road,490000254E,51.50359,-0.11143
14,1,Putney Heath / Green Man,490011285E2,51.45351,-0.22118
14,2,Putney Hill / Green Man,490011285N,51.45418,-0.22028
14,3,Lytton Grove,490012340N,51.45728,-0.21875
14,4,St John's Avenue,490001231N,51.46,-0.21752
14,5,Putney Station,490001231B,51.46147,-0.21714
14,6,Putney Exchange,490011286M,51.46443,-0.21523
14,7,St Mary's Church / Putney Pier,490011278S,51.46674,-0.21331
14,8,Putney Bridge Stn  / Gonville Street,490015157V,51.46804,-0.21184
14,9,Fulham High Street,490007051N,51.471,-0.2111
14,10,Fulham Palace Road,490007054E,51.47195,-0.21062
14,11,Munster Road,490010123E2,51.47392,-0.20749
14,12,Radipole Road,490011385E,51.47637,-0.20457
14,13,Parsons Green Lane / Fulham Library,490010861T,51.47773,-0.20162
14,14,Fulham Broadway,490008547E,51.48022,-0.19844
14,15,Fulham Broadway Station,490000084L,51.48029,-0.19448
14,16,Chelsea Village,490005075E,51.48034,-0.19253
14,17,Chelsea Football Club,490005069E,51.48018,-0.19002
14,18,Hortensia Road,490008380HD,51.48227,-0.18694
14,19,Edith Grove,490006437HE,51.48379,-0.18489
14,20,Chelsea and Westminster Hospital,490005062HF,51.48515,-0.18249
14,21,Fulham Road / Beaufort Street,490003726E,51.48756,-0.17855
14,22,Old Church Street,490006514N,51.48911,-0.17615
14,23,Royal Brompton Hosp / Royal Marsden Hosp,490015421E,51.49072,-0.17373
14,24,Onslow Square,490010603N,51.49227,-0.17227
14,25,Sth Kensington Stn  / Old Brompton Rd,490015173D,51.49344,-0.17375
14,26,South Kensington Station,490000212E,51.49446,-0.17481
14,27,Victoria and Albert Museum,490004436C,51.49623,-0.17088
14,28,Brompton Square,490004437E,51.49762,-0.16767
14,29,Harrods,490007841KB,51.49943,-0.16423
14,30,Knightsbridge Station,490000130KD,51.50072,-0.16235
14,31,Hyde Park Corner Station,490000119T,51.50302,-0.15351
14,32,Old Park Lane / Hard Rock Cafe,490010574D,51.50428,-0.14803
14,33,Green Park Station,490000093PB,51.507,-0.14257
14,34,Old Bond Street / Royal Academy,490011748H,51.5084,-0.13921
14,35,Piccadilly Circus,490000179B,51.50931,-0.13624
14,36,Trocadero / Haymarket,490015185H,51.5105,-0.13421
14,37,Gerrard Place / Chinatown,490016425WA,51.51268,-0.13039
14,38,Denmark Street,490004695A,51.51434,-0.1298
14,39,British Museum,490004359OA,51.51844,-0.12563
14,40,Montague Street,490011816N,51.52012,-0.12608
14,41,Russell Square,490000200E,51.52233,-0.12713
140,1,Millington Road,490020310N,51.50041,-0.42478
140,2,Fairey Corner,490006702N,51.5019,-0.42335
140,3,Hayes & Harlington Station,490001144N,51.50333,-0.42076
140,4,Clayton Road,490007942K,51.50441,-0.41985
140,5,Hayes Town Centre,490000828Z,51.50681,-0.41909
140,6,Fairdale Gardens,490010095C,51.509,-0.41568
140,7,East Way,490006384N,51.51076,-0.4138
140,8,Avondale Drive,490003512N,51.51198,-0.41272
140,9,Precinct Road,490011170N,51.51455,-0.41037
140,10,Hesa Road,490008109T,51.51642,-0.40888
140,11,Hayes / the Grapes,490013979P,51.51902,-0.40596
140,12,Shaftesbury Waye,490012032N,51.52166,-0.40243
140,13,Yeading Lane / Willow Tree Lane,490014711N,51.52818,-0.39926
140,14,Barnhill Community High School,490003647N,51.52984,-0.39825
140,15,Kingshill Avenue,490008784N,51.5336,-0.39649
140,16,Yeading / Tangmere Gardens,490015478N,51.5359,-0.39246
140,17,Yeading / White Hart Roundabout,490014992N1,51.53729,-0.38916
140,18,Bengarth Road / Northolt Library,490003891N,51.53919,-0.38598
140,19,Sycamore Close,490013120N,51.5409,-0.382
140,20,Target Roundabout,490013155N,51.54252,-0.37894
140,21,Kingston Close,490006638N,51.54395,-0.37539
140,22,Alderney Gardens,490003178W,51.54492,-0.3729
140,23,Moat Farm Road,490009959C,51.54645,-0.37048
140,24,Northolt Station,490000162A,51.54767,-0.36878
140,25,Castle Road,490015192E,51.54977,-0.36472
140,26,Wood End Lane,490014840N,51.55195,-0.36047
140,27,Danemead Grove,490005952N,51.55601,-0.3617
140,28,Northolt Park Station,490003203A,51.55884,-0.36033
140,29,St Gabriel's Church,490012689N,51.56062,-0.35833
140,30,Corbins Lane,490015183H,51.56247,-0.35624
140,31,South Harrow Station,490000211F,51.56456,-0.35398
140,32,Grange Road,490012026N,51.5685,-0.34806
140,33,Dudley Road,490006218W,51.5704,-0.35101
140,34,Shaftesbury Avenue,490011122N,51.5727,-0.35313
140,35,Treve Avenue,490013792E,51.57571,-0.34882
140,36,Lascelles Avenue,490008984E,51.57731,-0.34372
140,37,St Georges Centre,490012690X1,51.58102,-0.33947
140,38,Harrow Bus Station,490007845A,51.57996,-0.33741
140,39,Harrow Town Centre,490007868T,51.58079,-0.33403
140,40,Harrow Town Centre / Sheepcote Road,490007868R,51.58174,-0.33313
140,41,Safari Cinema,490011850W,51.58663,-0.33229
140,42,Harrow Civic Centre / Harrow Mosque,490007846K,51.58971,-0.3329
140,43,Harrow & Wealdstone Station,490015249N,51.59229,-0.33409
140,44,The Wealdstone Centre,490015250G,51.59428,-0.33529
140,45,Wealdstone Baptist Church,490014328C,51.5962,-0.33549
140,46,Salvatorian College / St Joseph's Church,490011882N,51.60059,-0.33838
140,47,Long Elmes,490009302N,51.60485,-0.34011
141,1,Tottenhall Road,490010333W,51.61126,-0.10946
141,2,Berkshire Gardens,490003925S,51.60842,-0.11027
141,3,Arcadian Gardens,490009709S,51.60701,-0.11092
141,4,Nightingale Road,490010274S,51.60341,-0.11173
141,5,Canning Crescent,490004746S,51.60179,-0.11203
141,6,Haringey Civic Centre,490007797S,51.59995,-0.11127
141,7,Wood Green Station,490000275D,51.59759,-0.11019
141,8,Lordship Lane,490015567G2,51.59662,-0.10926
141,9,Brampton Park Road,490009461KA,51.59314,-0.10669
141,10,Turnpike Lane Station,490000241M,51.59084,-0.10367
141,11,West Green Road,490014465Z,51.58793,-0.10123
141,12,Falkland Road,490006728S,51.58621,-0.10064
141,13,Beresford Road,490003916S,51.58471,-0.09985
141,14,St Ann's Road,490012434HK,51.58298,-0.09976
141,15,Mattison Road,490011676HN,51.58101,-0.09938
141,16,Harringay Green Lanes Station,490001139HO,51.57785,-0.09879
141,17,Endymion Road,490006574HB,51.57597,-0.09845
141,18,Rowley Gardens,490011743HC,51.573,-0.09724
141,19,Manor House Station,490000142C,51.57134,-0.09624
141,20,Portland Rise Estate,490000142J,51.56985,-0.09516
141,21,Gloucester Drive,490011127S,51.56721,-0.09394
141,22,Lordship Park,490009364S,51.56439,-0.09266
141,23,Kings Crescent Estate,490008767S,51.56254,-0.0917
141,24,Riversdale Road,490008766S,51.55956,-0.09129
141,25,Stoke Newington Church Street,490012836S,51.5569,-0.09025
141,26,Petherton Road,490004600S,51.55491,-0.08934
141,27,Aden Grove,490003114S,51.55333,-0.08802
141,28,Albion Road,490010224S3,51.55248,-0.08609
141,29,Newington Green,490015396S,51.55164,-0.08453
141,30,Mildmay Grove,490009869S,51.54918,-0.08435
141,31,Balls Pond Road,490015133S,51.54698,-0.08378
141,32,Southgate Road / Ardleigh Road,490003367S,51.5442,-0.08393
141,33,Northchurch Road,490015109S,51.54207,-0.08471
141,34,Downham Road,490006169S1,51.54029,-0.08538
141,35,Canal Walk,490015282S,51.53801,-0.08622
141,36,Baring Street,490003601W,51.53626,-0.08929
141,37,Eagle Wharf Road,490006289S,51.53451,-0.08846
141,38,Mintern Street,490009942S,51.53263,-0.08711
141,39,Bevenden Street,490003960S,51.52987,-0.08665
141,40,Old Street Stn   / Moorfields Eye Hosp,490015193D,51.52738,-0.08791
141,41,City Road / Leonard Street,490015195M,51.5242,-0.08742
141,42,Epworth Street,490006612E,51.52291,-0.08716
141,43,Finsbury Square / Moorgate,490015209K,51.52009,-0.08733
141,44,Wormwood Street,490004043P,51.51631,-0.08225
141,45,Camomile Street,490004043S,51.51573,-0.082
141,46,Fenchurch Street,490000148U,51.51135,-0.08542
141,47,Monument Station,490009267E,51.5095,-0.08703
141,48,London Bridge Station,490000139CZ,51.50513,-0.08663
142,1,Watford Junction Station,210021903896,51.663079,-0.395926
142,2,St John's Road,210021901760,51.65946,-0.396935
142,3,Beechen Grove,210021902040,51.656925,-0.395059
142,4,Water Lane,210021902080,51.653496,-0.392202
142,5,Watford High Street Station,210021902100,51.652309,-0.390842
142,6,Watford Field Road,210021902110,51.650794,-0.388568
142,7,Waterfields Way,210021902120,51.649372,-0.387173
142,8,Bushey Arches,210021902140,51.647552,-0.384939
142,9,Bushey Station,210021903500,51.645686,-0.383979
142,10,Grange Road,210021006000,51.646557,-0.376085
142,11,Grange Academy,210021006010,51.645476,-0.369432
142,12,The Red Lion Public House,210021006020,51.645153,-0.367521
142,13,Bournehall Road,210021006030,51.644447,-0.363312
142,14,Melbourne Road,210021008000,51.642466,-0.359886
142,15,Steeplands,210021008005,51.641062,-0.357899
142,16,The Royal Oak Public House,210021008010,51.639426,-0.355342
142,17,Merry Hill Road,210021008020,51.638226,-0.351874
142,18,St Peter's Close,210021008600,51.636258,-0.344893
142,19,Windmill Lane,210021008620,51.63345,-0.340285
142,20,Common Road,210021012020,51.631495,-0.336845
142,21,Heathbourne Road / Bentley Priory Museum,490007983E,51.63,-0.33256
142,22,Priory Drive,490011227E,51.62801,-0.32631
142,23,Little Common,490013584S,51.62465,-0.321
142,24,Hill Close,490013226S,51.62064,-0.31573
142,25,Mosaic & the Woodlands,490013605G,51.61936,-0.31354
142,26,The Broadway,490013274EB,51.61778,-0.30916
142,27,Stanmore Station,490000219B,51.61992,-0.30371
142,28,London Road / Reenglass Road,490009288E,51.6208,-0.29825
142,29,London Road / Rees Drive,490004760K,51.62142,-0.29454
142,30,Willow Court,490015302P,51.62094,-0.29163
142,31,Farnsworth Drive,490008552S,51.61936,-0.28975
142,32,Park Grove,490013444S,51.61639,-0.28649
142,33,Mill Ridge,490009916S,51.61413,-0.28314
142,34,Grove Road,490007577U,51.61231,-0.28102
142,35,Manor Park Crescent,490011171H,51.61242,-0.27739
142,36,Edgware Station,490000070G,51.6134,-0.27552
142,37,Edgware Bus Station,490000070D,51.61295,-0.27464
142,38,Manor Park Crescent,490012618J,51.6122,-0.27734
142,39,Whitchurch Lane,490014573N,51.61018,-0.27848
142,40,Deansbrook Road,490006004HD,51.60772,-0.2756
142,41,Edgware Community Hospital,490006425HA,51.60518,-0.27308
142,42,North Road,490004617A,51.60367,-0.27118
142,43,Burnt Oak Broadway,490013255D,51.60118,-0.26791
142,44,Watling Avenue,490013255H,51.59928,-0.2658
142,45,Montrose Avenue / Unitas Youth Zone,490010006S,51.59799,-0.2644
142,46,Carlisle Road,490004791S,51.59589,-0.2617
142,47,Annesley Avenue,490014985S,51.59362,-0.25907
142,48,Colindale Avenue,490005481CE,51.59162,-0.25669
142,49,Colindeep Lane,490005483CF,51.59019,-0.25477
142,50,Sheaveshill Avenue,490012043CG,51.58781,-0.25171
142,51,Kingsbury Road,490008762S,51.58473,-0.24851
142,52,Hendon Magistrates Court,490014471S,51.58148,-0.24439
142,53,West Hendon Broadway / Herbert Road,490014561S,51.58001,-0.24233
142,54,Park Road,490010800S,51.57677,-0.23872
142,55,Sutherland House,490013059S,51.57499,-0.23649
142,56,Staples Corner,490012589S,51.5717,-0.23276
142,57,Etheridge Road,490006651M,51.57347,-0.22473
142,58,Brent Cross Shopping Centre,490004282A,51.57564,-0.22353
143,1,Brent Cross Shopping Centre,490004282D,51.57576,-0.22269
143,2,Spalding Road,490012366E,51.57789,-0.22155
143,3,Graham Road,490007337CA,51.58142,-0.2269
143,4,Hendon Central Station,490000106F,51.5839,-0.22868
143,5,Hendon Town Hall,490008056O,51.58751,-0.22957
143,6,Middlesex University,490005253Q,51.58937,-0.22809
143,7,Church End,490005253Z,51.59001,-0.22556
143,8,The Quadrant,490013512E,51.58962,-0.22065
143,9,Alexandra Road,490003218E,51.59008,-0.21503
143,10,Great North Way,490007411E1,51.59092,-0.21274
143,11,Broughton Avenue,490007422E,51.59214,-0.21023
143,12,Crooked Usage,490005803N,51.59357,-0.20789
143,13,Arden Road,490003366N,51.5957,-0.2046
143,14,St Mary's Avenue,490012787E,51.59777,-0.20103
143,15,Gravel Hill,490007385W,51.59779,-0.19827
143,16,Hendon Lane,490008054J,51.59888,-0.19684
143,17,Dollis Park / Finchley Central Stn,490015495E,51.60071,-0.19461
143,18,Finchley Central Station,490000081C,51.60255,-0.19217
143,19,Long Lane,490009322S2,51.60439,-0.18816
143,20,Vines Avenue,490014094S,51.60231,-0.18485
143,21,Squires Lane / Long Lane,490009327W,51.59982,-0.1822
143,22,Manor View,490009594Z,51.59603,-0.18824
143,23,Basing Way,490003670E,51.59454,-0.18631
143,24,East Finchley Cemetery,490006353E2,51.59316,-0.18212
143,25,Ossulton Way,490010656W1,51.59179,-0.1787
143,26,Trinity Avenue,490013799E,51.591,-0.17397
143,27,Stanley Road,490012556N,51.58983,-0.17102
143,28,High Road East Finchley,490001028E,51.58964,-0.16469
143,29,Fairlawn Avenue,490013254J,51.5889,-0.16392
143,30,East Finchley Station,490000067G,51.58667,-0.16401
143,31,The Bishops Avenue,490013265S1,51.5851,-0.16261
143,32,Woodside Avenue,490014894S,51.5832,-0.15919
143,33,North Hill Avenue,490010379S,51.58003,-0.15479
143,34,Highgate Group Practice,490008159J,51.57761,-0.15255
143,35,Hillcrest Estate,490008207S,51.57546,-0.1505
143,36,St Michaels School,490012816S,51.57417,-0.14954
143,37,South Grove,490012303E,51.57117,-0.14857
143,38,Channing School,490004982S,51.57001,-0.14409
143,39,Highgate Hill / Hornsey Lane,490008359S,51.56872,-0.14105
143,40,Whittington Hospital / Magdala Avenue,490014625B,51.56719,-0.13789
143,41,Archway Station,490000008C,51.56644,-0.13634
144,1,Muswell Hill Broadway,490015188S,51.5913,-0.14205
144,2,Muswell Hill Primary School,490015188C,51.59056,-0.14019
144,3,Grosvenor Gardens,490007545E,51.5897,-0.13819
144,4,Park Road,490003211E,51.5875,-0.1327
144,5,Hornsey Fire Station,490008358E,51.58681,-0.12827
144,6,Nightingale Lane,490009850E,51.58698,-0.12392
144,7,Myddelton Road,490010141E,51.58767,-0.11878
144,8,Tottenham Lane,490005275E1,51.58805,-0.11392
144,9,Wightman Road,490014665E,51.58886,-0.11127
144,10,Wood Green High Road,490000241N,51.58987,-0.1054
144,11,Turnpike Lane Bus Station,490013852T,51.5902,-0.10241
144,12,Brampton Park Road,490000241L,51.59203,-0.10532
144,13,Wood Green Shopping City,490009461J,51.5941,-0.10819
144,14,Wood Green Station,490014854HB,51.59578,-0.10913
144,15,Redvers Road,490015470E,51.59744,-0.10811
144,16,Wood Green Crown Court,490014853E,51.59865,-0.10389
144,17,Perth Road,490010954E,51.59963,-0.10024
144,18,Gladstone Avenue,490007201E,51.59856,-0.09654
144,19,Westbury Avenue / Lordship Lane,490014410E,51.59825,-0.09373
144,20,Granville Road,490007377N,51.59887,-0.09227
144,21,Gospatrick Road,490007323N,51.60181,-0.09121
144,22,Courtman Road,490005666E,51.6028,-0.08873
144,23,White Hart Lane,490014597N,51.60493,-0.08633
144,24,Empire Parade,490006564N,51.60949,-0.08564
144,25,Pasteur Gardens,490010864N,51.61238,-0.08678
144,26,Cambridge Roundabout / South Side,490004712N,51.61537,-0.08691
144,27,Cambridge Roundabout / East Side,490004712E1,51.6165,-0.08454
144,28,North Middlesex Hospital,490009357E,51.61656,-0.07888
144,29,Pymmes Park,490010388M,51.6154,-0.07215
144,30,Victoria Road,490014060Q1,51.61503,-0.06939
144,31,Angel Corner / Silver Street Station,490003324B,51.61487,-0.06537
144,32,Angel Corner,490010801H,51.61614,-0.06404
144,33,Brettenham Road,490010801Z,51.6178,-0.06341
144,34,Shrubbery Road,490011968N,51.6209,-0.06212
144,35,Edmonton Police Station,490006445B,51.6227,-0.06158
144,36,Edmonton Green Station,490006442R,51.62451,-0.06074
144,37,Edmonton Green Bus Station,490009983A,51.62518,-0.05888
145,1,Dagenham Asda,490005922N,51.5302,0.14367
145,2,Merrielands Crescent,490000412Y,51.5307,0.14757
145,3,Ballards Road / Princess Parade,490003565E2,51.52982,0.15383
