stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station
910GCRLN-1001058-RPL-E-2,RPL-E,51.486855,0.030827,3,910GCRLN
910GCRLN-1001058-RPL-W-3,RPL-W,51.48671,0.030893,3,910GCRLN
910GCRLN-Plat01-WB-national-rail,Northbound Platform 1,,,0,910GCRLN
910GCRLN-Plat02-EB-national-rail,Southbound Platform 2,,,0,910GCRLN
910GCROUCHH,Crouch Hill,,,1,
910GCROUCHH-Outside,Outside Crouch Hill,,,3,910GCROUCHH
910GCROUCHH-1001077-Bus-3,Bus,51.571112,-0.117185,3,910GCROUCHH
910GCROUCHH-1001077-EntrE-5,EntrE,51.571408,-0.117693,3,910GCROUCHH
910GCROUCHH-1001077-EntrW-2,EntrW,51.571156,-0.11714,3,910GCROUCHH
910GCROUCHH-1001077-RLY-6,RLY,51.571196,-0.117398,3,910GCROUCHH
910GCROUCHH-1001077-RPL-E-4,RPL-E,51.571705,-0.116598,3,910GCROUCHH
910GCROUCHH-1001077-RPL-W-1,RPL-W,51.571586,-0.116473,3,910GCROUCHH
910GCROUCHH-Plat01-WB-london-overground,Westbound Platform 1,,,0,910GCROUCHH
910GCROUCHH-Plat02-EB-london-overground,Eastbound Platform 2,,,0,910GCROUCHH
910GCRPNDPK,Carpenders Park,,,1,
910GCRPNDPK-Outside,Outside Carpenders Park,,,3,910GCRPNDPK
910GCRPNDPK-1001049-Entr-2,Entr,51.62877,-0.385823,3,910GCRPNDPK
910GCRPNDPK-1001049-RLY-4,RLY,51.628357,-0.385867,3,910GCRPNDPK
910GCRPNDPK-1001049-RPL-1,RPL,51.628083,-0.385544,3,910GCRPNDPK
910GCRPNDPK-Plat01-SB-london-overground,Southbound Platform 1,,,0,910GCRPNDPK
910GCRPNDPK-Plat02-NB-london-overground,Northbound Platform 2,,,0,910GCRPNDPK
910GCRSHLTN,Carshalton,,,1,
910GCRSHLTN-Outside,Outside Carshalton,,,3,910GCRSHLTN
910GCRSHLTN-1001051-BusNS-1,BusNS,51.368413,-0.165005,3,910GCRSHLTN
910GCRSHLTN-1001051-BusW-4,BusW,51.368579,-0.167556,3,910GCRSHLTN
910GCRSHLTN-1001051-Entr-3,Entr,51.368212,-0.167053,3,910GCRSHLTN
910GCRSHLTN-1001051-FOT-7,FOT,51.368365,-0.167076,3,910GCRSHLTN
910GCRSHLTN-1001051-RPLE-5,RPLE,51.368569,-0.16691,3,910GCRSHLTN
910GCRSHLTN-1001051-RPLW-2,RPLW,51.368533,-0.166897,3,910GCRSHLTN
910GCRSHLTN-1001051-SUB-6,SUB,51.368492,-0.167157,3,910GCRSHLTN
910GCRSHLTN-Plat01-EB-national-rail,Eastbound Platform 1,,,0,910GCRSHLTN
910GCRSHLTN-Plat02-WB-national-rail,Westbound Platform 2,,,0,910GCRSHLTN
910GCTMSLNK,City Thameslink,,,1,
910GCTMSLNK-Outside,Outside City Thameslink,,,3,910GCTMSLNK
910GCTMSLNK-1001067-Bus-1,Bus,51.516692,-0.103417,3,910GCTMSLNK
910GCTMSLNK-1001067-HOLBO-3,HOLBO,51.51651,-0.103252,3,910GCTMSLNK
910GCTMSLNK-1001067-LUDHI-4,LUDHI,51.514067,-0.104016,3,910GCTMSLNK
910GCTMSLNK-1001067-RLY-8,RLY,51.514234,-0.10375,3,910GCTMSLNK
910GCTMSLNK-1001067-RPL-N-2,RPL-N,51.513957,-0.103863,3,910GCTMSLNK
910GCTMSLNK-1001067-RPL-S-7,RPL-S,51.514015,-0.103572,3,910GCTMSLNK
910GCTMSLNK-1001067-UGHV-5,UGHV,51.516719,-0.103373,3,910GCTMSLNK
910GCTMSLNK-1001067-UGLH-6,UGLH,51.514084,-0.103944,3,910GCTMSLNK
910GCTMSLNK-Plat01-NB-national-rail,Northbound Platform 1 ,,,0,910GCTMSLNK
910GCTMSLNK-Plat02-SB-national-rail,Southbound Platform 2,,,0,910GCTMSLNK
910GDALS,Dalston Junction,,,1,
910GDALS-Outside,Outside Dalston Junction,,,3,910GDALS
910GDALS-1001568-BUS D-7,BUS D,51.544886,-0.075925,3,910GDALS
910GDALS-1001568-BusG-3,BusG,51.546245,-0.073243,3,910GDALS
910GDALS-1001568-BusL-4,BusL,51.546815,-0.07567,3,910GDALS
910GDALS-1001568-EntrD-1,EntrD,51.546179,-0.075265,3,910GDALS
910GDALS-1001568-EntrR-5,EntrR,51.545415,-0.075268,3,910GDALS
910GDALS-1001568-RLY-6,RLY,51.545415,-0.075268,3,910GDALS
910GDALS-1001568-RPL-2,RPL,51.546087,-0.075168,3,910GDALS
910GDALS-Plat01-NB-london-overground,Northbound Platform 1,,,0,910GDALS
910GDALS-Plat02-SB-london-overground,Southbound Platform 2,,,0,910GDALS
910GDALS-Plat03-SB-london-overground,Southbound Platform 3,,,0,910GDALS
910GDALS-Plat04-SB-london-overground,Southbound Platform 4,,,0,910GDALS
910GDALSKLD,Dalston Kingsland,,,1,
910GDALSKLD-Outside,Outside Dalston Kingsland,,,3,910GDALSKLD
910GDALSKLD-1001081-Bus-3,Bus,51.548421,-0.075458,3,910GDALSKLD
910GDALSKLD-1001081-Entr-2,Entr,51.548218,-0.075698,3,910GDALSKLD
910GDALSKLD-1001081-RLY-5,RLY,51.548221,-0.075871,3,910GDALSKLD
910GDALSKLD-1001081-RPL-E-1,RPL-E,51.54831,-0.076357,3,910GDALSKLD
910GDALSKLD-1001081-RPL-W-4,RPL-W,51.54822,-0.076361,3,910GDALSKLD
910GDALSKLD-Plat01-WB-london-overground,Westbound Platform 1,,,0,910GDALSKLD
910GDALSKLD-Plat02-EB-london-overground,Eastbound Platform 2,,,0,910GDALSKLD
910GDARTFD,Dartford,,,1,
910GDARTFD-Outside,Outside Dartford,,,3,910GDARTFD
910GDARTFD-1001082-Bus-6,Bus,51.446596,0.218289,3,910GDARTFD
910GDARTFD-1001082-Entr-4,Entr,51.447472,0.218101,3,910GDARTFD
910GDARTFD-1001082-FBdg-5,FBdg,51.447715,0.218545,3,910GDARTFD
910GDARTFD-1001082-RLY-3,RLY,51.447772,0.218404,3,910GDARTFD
910GDARTFD-1001082-RPL1-1,RPL1,51.44773,0.218215,3,910GDARTFD
910GDARTFD-1001082-RPL2-2,RPL2,51.44788,0.218395,3,910GDARTFD
910GDARTFD-Plat01-WB-national-rail,Westbound Platform 1,,,0,910GDARTFD
910GDARTFD-Plat02-WB-national-rail,Westbound Platform 2,,,0,910GDARTFD
910GDARTFD-Plat03-WB-national-rail,Westbound Platform 3,,,0,910GDARTFD
910GDARTFD-Plat04-EB-national-rail,Eastbound Platform 4,,,0,910GDARTFD
910GDENMRKH,Denmark Hill,,,1,
910GDENMRKH-Outside,Outside Denmark Hill,,,3,910GDENMRKH
910GDENMRKH-1001083-Bus-1,Bus,51.467893,-0.089215,3,910GDENMRKH
910GDENMRKH-1001083-Entr-3,Entr,51.468173,-0.089852,3,910GDENMRKH
910GDENMRKH-1001083-RLY-6,RLY,51.468251,-0.089676,3,910GDENMRKH
910GDENMRKH-1001083-RPL1-2,RPL1,51.468254,-0.089287,3,910GDENMRKH
910GDENMRKH-1001083-RPL23-4,RPL23,51.468227,-0.089273,3,910GDENMRKH
910GDENMRKH-1001083-RPL4-5,RPL4,51.468281,-0.0893,3,910GDENMRKH
910GDENMRKH-Plat01-WB-london-overground|national-rail,Westbound Platform 1,,,0,910GDENMRKH
910GDENMRKH-Plat02-EB-london-overground|national-rail,Eastbound Platform 2,,,0,910GDENMRKH
910GDENMRKH-Plat03-WB-national-rail,Westbound Platform 3,,,0,910GDENMRKH
910GDENMRKH-Plat04-EB-national-rail,Eastbound Platform 4,,,0,910GDENMRKH
910GDEPTFD,Deptford,,,1,
910GDEPTFD-Outside,Outside Deptford,,,3,910GDEPTFD
910GDEPTFD-1001084-Entr-4,Entr,51.479023,-0.026104,3,910GDEPTFD
910GDEPTFD-1001084-RLY-3,RLY,51.478899,-0.026167,3,910GDEPTFD
910GDEPTFD-1001084-RPL-E-2,RPL-E,51.478977,-0.026567,3,910GDEPTFD
910GDEPTFD-1001084-RPL-W-1,RPL-W,51.478915,-0.026598,3,910GDEPTFD
910GDEPTFD-1001084-UP-5,UP,51.478948,-0.02641,3,910GDEPTFD
910GDEPTFD-Plat01-WB-national-rail,Westbound Platform 1,,,0,910GDEPTFD
910GDEPTFD-Plat02-EB-national-rail,Eastbound Platform 2 ,,,0,910GDEPTFD
910GEDMNGRN,Edmonton Green,,,1,
910GEDMNGRN-Outside,Outside Edmonton Green,,,3,910GEDMNGRN
910GEDMNGRN-1001092-Bus-1,Bus,51.625203,-0.06204,3,910GEDMNGRN
910GEDMNGRN-1001092-Entr-3,Entr,51.624923,-0.060867,3,910GEDMNGRN
910GEDMNGRN-1001092-RLY-5,RLY,51.624972,-0.061139,3,910GEDMNGRN
910GEDMNGRN-1001092-RPL-N-2,RPL-N,51.624519,-0.061477,3,910GEDMNGRN
910GEDMNGRN-1001092-RPL-S-4,RPL-S,51.624489,-0.06129,3,910GEDMNGRN
910GEDMNGRN-Plat01-SB-london-overground,Southbound Platform 1,,,0,910GEDMNGRN
910GEDMNGRN-Plat02-NB-london-overground,Northbound Platform 2,,,0,910GEDMNGRN
910GELTR,Elstree & Borehamwood,,,1,
910GELTR-Outside,Outside Elstree & Borehamwood,,,3,910GELTR
910GELTR-1001096-Bus-1,Bus,51.653266,-0.27951,3,910GELTR
910GELTR-1001096-EntM-6,EntM,51.652998,-0.279593,3,910GELTR
910GELTR-1001096-EntP-7,EntP,51.653181,-0.279817,3,910GELTR
910GELTR-1001096-FBdg-8,FBdg,51.652606,-0.279868,3,910GELTR
910GELTR-1001096-RLY-5,RLY,51.652724,-0.279979,3,910GELTR
910GELTR-1001096-RPL-N-3,RPL-N,51.652862,-0.280176,3,910GELTR
910GELTR-1001096-RPL-S-2,RPL-S,51.652967,-0.279941,3,910GELTR
910GELTR-1001096-RPL3-4,RPL3,51.652801,-0.280294,3,910GELTR
910GELTR-Plat01-SB-national-rail,Southbound Platform 1,,,0,910GELTR
910GELTR-Plat02-NB-national-rail,Northbound Platform 2,,,0,910GELTR
910GELTR-Plat03-SB-national-rail,Southbound Platform 3,,,0,910GELTR
910GELTR-Plat04-NB-national-rail,Northbound Platform 4,,,0,910GELTR
910GEMRSPKH,Emerson Park,,,1,
910GEMRSPKH-Outside,Outside Emerson Park,,,3,910GEMRSPKH
910GEMRSPKH-1001098-Bus-1,Bus,51.569082,0.219601,3,910GEMRSPKH
910GEMRSPKH-1001098-Entr-3,Entr,51.569044,0.2197,3,910GEMRSPKH
910GEMRSPKH-1001098-RLY-4,RLY,51.568641,0.220113,3,910GEMRSPKH
910GEMRSPKH-1001098-RPL-2,RPL,51.568714,0.220492,3,910GEMRSPKH
910GEMRSPKH-Plat01-EB-london-overground,Eastbound Platform 1,,,0,910GEMRSPKH
910GEMRSPKH-Plat01-WB-london-overground,Westbound Platform 1,,,0,910GEMRSPKH
910GENFLDTN,Enfield Town,,,1,
910GENFLDTN-Outside,Outside Enfield Town,,,3,910GENFLDTN
910GENFLDTN-1001101-Bus-1,Bus,51.652378,-0.078416,3,910GENFLDTN
910GENFLDTN-1001101-BusH-4,BusH,51.652898,-0.080534,3,910GENFLDTN
910GENFLDTN-1001101-Entr-3,Entr,51.652128,-0.079627,3,910GENFLDTN
910GENFLDTN-1001101-RLY-5,RLY,51.652024,-0.079328,3,910GENFLDTN
910GENFLDTN-1001101-RPL-2,RPL,51.651756,-0.078876,3,910GENFLDTN
910GENFLDTN-Plat02-SB-london-overground,Southbound Platform 2,,,0,910GENFLDTN
910GESTFLDS,Mitcham Eastfields,,,1,
910GESTFLDS-Outside,Outside Mitcham Eastfields,,,3,910GESTFLDS
910GESTFLDS-1001555-Bus-2,Bus,51.408026,-0.154146,3,910GESTFLDS
910GESTFLDS-1001555-Ent1-5,Ent1,51.407918,-0.154696,3,910GESTFLDS
910GESTFLDS-1001555-Ent2-9,Ent2,51.407103,-0.154887,3,910GESTFLDS
910GESTFLDS-1001555-EntE-7,EntE,51.407643,-0.154937,3,910GESTFLDS
910GESTFLDS-1001555-EntG-10,EntG,51.407387,-0.154689,3,910GESTFLDS
910GESTFLDS-1001555-EntL-8,EntL,51.407485,-0.155174,3,910GESTFLDS
910GESTFLDS-1001555-EntR-6,EntR,51.409011,-0.153861,3,910GESTFLDS
910GESTFLDS-1001555-Fbdg-11,Fbdg,51.407436,-0.154946,3,910GESTFLDS
910GESTFLDS-1001555-RLY-4,RLY,51.408086,-0.154517,3,910GESTFLDS
910GESTFLDS-1001555-RPL-N-1,RPL-N,51.408206,-0.154124,3,910GESTFLDS
910GESTFLDS-1001555-RPL-S-3,RPL-S,51.407161,-0.155172,3,910GESTFLDS
910GESTFLDS-Plat01-NB-national-rail,Northbound Platform 1,,,0,910GESTFLDS
910GESTFLDS-Plat02-SB-national-rail,Southbound Platform 2,,,0,910GESTFLDS
910GFNCHLYR,Finchley Road & Frognal,,,1,
910GFNCHLYR-Outside,Outside Finchley Road & Frognal,,,3,910GFNCHLYR
910GFNCHLYR-1001109-Bus-1,Bus,51.550194,-0.182682,3,910GFNCHLYR
910GFNCHLYR-1001109-Entr-3,Entr,51.550205,-0.182797,3,910GFNCHLYR
910GFNCHLYR-1001109-RLY-5,RLY,51.550205,-0.182797,3,910GFNCHLYR
910GFNCHLYR-1001109-RPL-E-2,RPL-E,51.549994,-0.184276,3,910GFNCHLYR
910GFNCHLYR-1001109-RPL-W-4,RPL-W,51.549867,-0.184195,3,910GFNCHLYR
910GFNCHLYR-Plat01-WB-london-overground,Westbound Platform 1,,,0,910GFNCHLYR
910GFNCHLYR-Plat02-EB-london-overground,Eastbound Platform 2,,,0,910GFNCHLYR
910GFORESTH,Forest Hill,,,1,
910GFORESTH-Outside,Outside Forest Hill,,,3,910GFORESTH
910GFORESTH-1001112-BRBG-8,BRBG,51.439521,-0.053118,3,910GFORESTH
910GFORESTH-1001112-Bus-1,Bus,51.439379,-0.054347,3,910GFORESTH
910GFORESTH-1001112-BUSE-4,BUSE,51.440094,-0.051914,3,910GFORESTH
910GFORESTH-1001112-Entr-3,Entr,51.439344,-0.053874,3,910GFORESTH
910GFORESTH-1001112-Per-5,Per,51.439213,-0.053016,3,910GFORESTH
910GFORESTH-1001112-RLY-7,RLY,51.439276,-0.053574,3,910GFORESTH
910GFORESTH-1001112-RPL-N-2,RPL-N,51.439027,-0.053182,3,910GFORESTH
910GFORESTH-1001112-RPL-S-6,RPL-S,51.438997,-0.053011,3,910GFORESTH
910GFORESTH-Plat01-NB-london-overground|national-rail,Northbound Platform 1,,,0,910GFORESTH
910GFORESTH-Plat02-SB-london-overground|national-rail,Southbound Platform 2,,,0,910GFORESTH
910GFRSTGT,Forest Gate,,,1,
910GFRSTGT-Outside,Outside Forest Gate,,,3,910GFRSTGT
910GFRSTGT-1001111-Bus-1,Bus,51.549522,0.02479,3,910GFRSTGT
910GFRSTGT-1001111-Crdr-7,Crdr,51.549278,0.024303,3,910GFRSTGT
910GFRSTGT-1001111-EntF-8,EntF,51.549641,0.024665,3,910GFRSTGT
910GFRSTGT-1001111-EntW-6,EntW,51.54957,0.024604,3,910GFRSTGT
910GFRSTGT-1001111-RLY-5,RLY,51.54943,0.024353,3,910GFRSTGT
910GFRSTGT-1001111-RPL1-2,RPL1,51.549295,0.023842,3,910GFRSTGT
910GFRSTGT-1001111-RPL2-3,RPL2,51.549278,0.024303,3,910GFRSTGT
910GFRSTGT-1001111-RPL3-4,RPL3,51.549395,0.023789,3,910GFRSTGT
910GFRSTGT-Plat01-WB-elizabeth,Westbound Platform 1,,,0,910GFRSTGT
910GFRSTGT-Plat02-EB-elizabeth,Eastbound Platform 2,,,0,910GFRSTGT
910GFRSTGT-Plat03-WB-elizabeth,Westbound Platform 3,,,0,910GFRSTGT
910GFRSTGT-Plat04-EB-elizabeth,Eastbound Platform 4,,,0,910GFRSTGT
910GGIDEAPK,Gidea Park,,,1,
910GGIDEAPK-Outside,Outside Gidea Park,,,3,910GGIDEAPK
910GGIDEAPK-1001115-Bus-1,Bus,51.581443,0.206014,3,910GGIDEAPK
910GGIDEAPK-1001115-EntC-6,EntC,51.582067,0.205323,3,910GGIDEAPK
910GGIDEAPK-1001115-EntS-3,EntS,51.581574,0.205717,3,910GGIDEAPK
910GGIDEAPK-1001115-FBdg-7,FBdg,51.582221,0.205749,3,910GGIDEAPK
910GGIDEAPK-1001115-RLY-5,RLY,51.581857,0.205486,3,910GGIDEAPK
910GGIDEAPK-1001115-RPL-1-2,RPL-1,51.582076,0.206276,3,910GGIDEAPK
910GGIDEAPK-1001115-RPL-3-4,RPL-3,51.582215,0.20608,3,910GGIDEAPK
910GGIDEAPK-Plat01-WB-elizabeth,Westbound Platform 1,,,0,910GGIDEAPK
910GGIDEAPK-Plat02-EB-elizabeth,Eastbound Platform 2 ,,,0,910GGIDEAPK
910GGIDEAPK-Plat03-WB-elizabeth,Westbound Platform 3,,,0,910GGIDEAPK
910GGIDEAPK-Plat04-EB-elizabeth,Eastbound Platform 4,,,0,910GGIDEAPK
910GGODMAYS,Goodmayes,,,1,
910GGODMAYS-Outside,Outside Goodmayes,,,3,910GGODMAYS
910GGODMAYS-1001117-Bus-1,Bus,51.565387,0.110394,3,910GGODMAYS
910GGODMAYS-1001117-Entr-3,Entr,51.565685,0.110336,3,910GGODMAYS
910GGODMAYS-1001117-FBdg-7,FBdg,51.565402,0.111044,3,910GGODMAYS
910GGODMAYS-1001117-RLY-6,RLY,51.565577,0.110807,3,910GGODMAYS
910GGODMAYS-1001117-RPL1-2,RPL1,51.565692,0.111418,3,910GGODMAYS
910GGODMAYS-1001117-RPL2-4,RPL2,51.565747,0.111392,3,910GGODMAYS
910GGODMAYS-1001117-RPL4-5,RPL4,51.565495,0.110904,3,910GGODMAYS
910GGODMAYS-Plat01-WB-elizabeth,Westbound Platform 1,,,0,910GGODMAYS
910GGODMAYS-Plat02-EB-elizabeth,Eastbound Platform 2,,,0,910GGODMAYS
910GGODMAYS-Plat03-WB-elizabeth,Westbound Platform 3,,,0,910GGODMAYS
910GGODMAYS-Plat04-EB-elizabeth,Eastbound Platform 4,,,0,910GGODMAYS
910GGOSPLOK,Gospel Oak,,,1,
910GGOSPLOK-Outside,Outside Gospel Oak,,,3,910GGOSPLOK
910GGOSPLOK-1001119-BCQ-5,BCQ,51.555088,-0.151126,3,910GGOSPLOK
910GGOSPLOK-1001119-Bus-1,Bus,51.554939,-0.151392,3,910GGOSPLOK
910GGOSPLOK-1001119-Entr-90,Entr,51.555112,-0.150996,3,910GGOSPLOK
910GGOSPLOK-1001119-RLY-3,RLY,51.555334,-0.15077,3,910GGOSPLOK
910GGOSPLOK-1001119-RPL-B-4,RPL-B,51.555632,-0.151465,3,910GGOSPLOK
910GGOSPLOK-1001119-RPL-H-6,RPL-H,51.555364,-0.151519,3,910GGOSPLOK
910GGOSPLOK-1001119-RPL-S-2,RPL-S,51.55547,-0.151399,3,910GGOSPLOK
910GGOSPLOK-1001119-Subwy-70,Subwy,51.555238,-0.15099,3,910GGOSPLOK
910GGOSPLOK-Plat01-WB-london-overground,Westbound Platform 1,,,0,910GGOSPLOK
910GGOSPLOK-Plat02-EB-london-overground,Eastbound Platform 2,,,0,910GGOSPLOK
910GGOSPLOK-Plat03-EB-london-overground,Eastbound Platform 3,,,0,910GGOSPLOK
910GHACKNYC,Hackney Central,,,1,
910GHACKNYC-Outside,Outside Hackney Central,,,3,910GHACKNYC
910GHACKNYC-1001127-Bus-1,Bus,51.547674,-0.056336,3,910GHACKNYC
910GHACKNYC-1001127-CP-5,CP,51.547563,-0.056139,3,910GHACKNYC
910GHACKNYC-1001127-Entr-3,Entr,51.547281,-0.055415,3,910GHACKNYC
910GHACKNYC-1001127-GEntr-8,GEntr,51.546791,-0.056186,3,910GHACKNYC
910GHACKNYC-1001127-IENT-7,IENT,51.547193,-0.057121,3,910GHACKNYC
910GHACKNYC-1001127-RLY-6,RLY,51.54713,-0.056605,3,910GHACKNYC
910GHACKNYC-1001127-RPL E-2,RPL E,51.547169,-0.056213,3,910GHACKNYC
910GHACKNYC-1001127-RPL W-4,RPL W,51.547088,-0.056203,3,910GHACKNYC
910GHACKNYC-Plat01-WB-london-overground,Westbound Platform 1,,,0,910GHACKNYC
910GHACKNYC-Plat02-EB-london-overground,Eastbound Platform 2,,,0,910GHACKNYC
910GHACKNYW,Hackney Wick,,,1,
910GHACKNYW-Outside,Outside Hackney Wick,,,3,910GHACKNYW
910GHACKNYW-1001129-Bus-1,Bus,51.543174,-0.02542,3,910GHACKNYW
910GHACKNYW-1001129-CRB-7,CRB,51.542747,-0.02727,3,910GHACKNYW
910GHACKNYW-1001129-EntrE-6,EntrE,51.543564,-0.025072,3,910GHACKNYW
910GHACKNYW-1001129-EntrW-3,EntrW,51.543174,-0.02542,3,910GHACKNYW
910GHACKNYW-1001129-RLY-5,RLY,51.543365,-0.02446,3,910GHACKNYW
910GHACKNYW-1001129-RPL E-4,RPL E,51.543404,-0.024617,3,910GHACKNYW
910GHACKNYW-1001129-RPL W-2,RPL W,51.543052,-0.024589,3,910GHACKNYW
910GHACKNYW-Plat01-WB-london-overground,Westbound Platform 1,,,0,910GHACKNYW
910GHACKNYW-Plat02-EB-london-overground,Eastbound Platform 2,,,0,910GHACKNYW
910GHAGGERS,Haggerston,,,1,
910GHAGGERS-Outside,Outside Haggerston,,,3,910GHAGGERS
910GHAGGERS-1001569-Entr-1,Entr,51.538469,-0.07559,3,910GHAGGERS
910GHAGGERS-1001569-RLY-4,RLY,51.538485,-0.075474,3,910GHAGGERS
910GHAGGERS-1001569-RPL-N-2,RPL-N,51.538566,-0.075514,3,910GHAGGERS
910GHAGGERS-1001569-RPL-S-3,RPL-S,51.53852,-0.075458,3,910GHAGGERS
910GHAGGERS-Plat01-NB-london-overground,Northbound Platform 1,,,0,910GHAGGERS
910GHAGGERS-Plat02-SB-london-overground,Southbound Platform 2,,,0,910GHAGGERS
910GHAKNYNM,Hackney Downs,,,1,
910GHAKNYNM-Outside,Outside Hackney Downs,,,3,910GHAKNYNM
910GHAKNYNM-1001128-Bus-1,Bus,51.54908,-0.060849,3,910GHAKNYNM
910GHAKNYNM-1001128-Entr-3,Entr,51.548944,-0.061316,3,910GHAKNYNM
910GHAKNYNM-1001128-IENT-8,IENT,51.547909,-0.060192,3,910GHAKNYNM
910GHAKNYNM-1001128-RLY-6,RLY,51.548798,-0.061192,3,910GHAKNYNM
910GHAKNYNM-1001128-RPL-1-2,RPL-1,51.548684,-0.060808,3,910GHAKNYNM
910GHAKNYNM-1001128-RPL-2-4,RPL-2,51.548649,-0.060867,3,910GHAKNYNM
910GHAKNYNM-1001128-RPL-4-5,RPL-4,51.548632,-0.060954,3,910GHAKNYNM
910GHAKNYNM-1001128-Sub-7,Sub,51.548858,-0.061017,3,910GHAKNYNM
910GHAKNYNM-Plat01-SB-london-overground|national-rail,Southbound Platform 1,,,0,910GHAKNYNM
910GHAKNYNM-Plat02-NB-london-overground|national-rail,Northbound Platform 2,,,0,910GHAKNYNM
910GHAKNYNM-Plat03-SB-london-overground|national-rail,Southbound Platform 3,,,0,910GHAKNYNM
910GHAKNYNM-Plat04-NB-london-overground|national-rail,Northbound Platform 4,,,0,910GHAKNYNM
910GHANWELL,Hanwell,,,1,
910GHANWELL-Outside,Outside Hanwell,,,3,910GHANWELL
910GHANWELL-1001135-BHS-5,BHS,51.511966,-0.338435,3,910GHANWELL
910GHANWELL-1001135-Bus-1,Bus,51.51318,-0.337151,3,910GHANWELL
910GHANWELL-1001135-NEnt-3,NEnt,51.512012,-0.338534,3,910GHANWELL
910GHANWELL-1001135-RPL-2,RPL,51.511886,-0.338524,3,910GHANWELL
910GHANWELL-1001135-RPL1-6,RPL1,51.511784,-0.338283,3,910GHANWELL
910GHANWELL-1001135-SEntr-4,SEntr,51.511568,-0.338262,3,910GHANWELL
910GHANWELL-Plat02-WB-elizabeth,Westbound Platform 2,,,0,910GHANWELL
910GHANWELL-Plat03-EB-elizabeth,Eastbound Platform 3,,,0,910GHANWELL
910GHAYESAH,Hayes & Harlington,,,1,
910GHAYESAH-Outside,Outside Hayes & Harlington,,,3,910GHAYESAH
910GHAYESAH-1001144-Bus-1,Bus,51.503337,-0.420675,3,910GHAYESAH
910GHAYESAH-1001144-EntrM-3,EntrM,51.503141,-0.420855,3,910GHAYESAH
910GHAYESAH-1001144-EntrS-7,EntrS,51.50329,-0.419913,3,910GHAYESAH
910GHAYESAH-1001144-FB-6,FB,51.503141,-0.420855,3,910GHAYESAH
910GHAYESAH-1001144-RPL1-2,RPL1,51.502933,-0.420113,3,910GHAYESAH
910GHAYESAH-1001144-RPL23-4,RPL23,51.502978,-0.420111,3,910GHAYESAH
910GHAYESAH-1001144-RPL45-5,RPL45,51.503041,-0.420109,3,910GHAYESAH
910GHAYESAH-1001144-TH-8,TH,51.50329,-0.419913,3,910GHAYESAH
910GHAYESAH-Plat01-WB-elizabeth|national-rail,Westbound Platform 1,,,0,910GHAYESAH
910GHAYESAH-Plat02-EB-elizabeth|national-rail,Eastbound Platform 2,,,0,910GHAYESAH
910GHAYESAH-Plat03-WB-elizabeth|national-rail,Westbound Platform 3,,,0,910GHAYESAH
910GHAYESAH-Plat04-EB-elizabeth|national-rail,Eastbound Platform 4,,,0,910GHAYESAH
910GHAYESAH-Plat05-EB-elizabeth,Eastbound Platform 5,,,0,910GHAYESAH
910GHDON,Hendon,,,1,
910GHDON-Outside,Outside Hendon,,,3,910GHDON
910GHDON-1001148-Bridg-7,Bridg,51.580059,-0.23879,3,910GHDON
910GHDON-1001148-Bus-1,Bus,51.57964,-0.238402,3,910GHDON
910GHDON-1001148-EntrL-3,EntrL,51.580699,-0.238895,3,910GHDON
910GHDON-1001148-EntrU-6,EntrU,51.580057,-0.23866,3,910GHDON
910GHDON-1001148-RPL1-2,RPL1,51.580276,-0.238854,3,910GHDON
910GHDON-1001148-RPL2-4,RPL2,51.580223,-0.238899,3,910GHDON
910GHDON-1001148-RPL3-5,RPL3,51.58017,-0.238973,3,910GHDON
910GHDON-Plat01-SB-national-rail,Southbound Platform 1,,,0,910GHDON
910GHDON-Plat02-NB-national-rail,Northbound Platform 2,,,0,910GHDON
910GHDON-Plat03-SB-national-rail,Southbound Platform 3,,,0,910GHDON
910GHDON-Plat04-NB-national-rail,Northbound Platform 4,,,0,910GHDON
910GHEDSTNL,Headstone Lane,,,1,
910GHEDSTNL-Outside,Outside Headstone Lane,,,3,910GHEDSTNL
910GHEDSTNL-1001146-Bridg-6,Bridg,51.602816,-0.357084,3,910GHEDSTNL
910GHEDSTNL-1001146-Bus-1,Bus,51.602113,-0.356329,3,910GHEDSTNL
910GHEDSTNL-1001146-EntrB-5,EntrB,51.602793,-0.35733,3,910GHEDSTNL
910GHEDSTNL-1001146-EntrL-3,EntrL,51.602314,-0.356524,3,910GHEDSTNL
910GHEDSTNL-1001146-RLY-7,RLY,51.602647,-0.35722,3,910GHEDSTNL
910GHEDSTNL-1001146-RPL N-4,RPL N,51.602522,-0.356647,3,910GHEDSTNL
910GHEDSTNL-1001146-RPL S-2,RPL S,51.602611,-0.356528,3,910GHEDSTNL
910GHEDSTNL-Plat01-SB-london-overground,Southbound Platform 1,,,0,910GHEDSTNL
910GHEDSTNL-Plat02-NB-london-overground,Northbound Platform 2,,,0,910GHEDSTNL
910GHERNEH,Herne Hill,,,1,
910GHERNEH-Outside,Outside Herne Hill,,,3,910GHERNEH
910GHERNEH-1001149-Bus-1,Bus,51.452583,-0.10278,3,910GHERNEH
910GHERNEH-1001149-BUSE-4,BUSE,51.452895,-0.100982,3,910GHERNEH
910GHERNEH-1001149-MILKR-7,MILKR,51.453153,-0.102454,3,910GHERNEH
