Site,Species,ReadingDateTime,Value,Units,Provisional or Ratified
TH2,NO2,19/01/2019 21:00,68.5,ug m-3,R
TH2,NO2,19/01/2019 22:00,70,ug m-3,R
TH2,NO2,19/01/2019 23:00,67.8,ug m-3,R
TH2,NO2,20/01/2019 00:00,74.3,ug m-3,R
TH2,NO2,20/01/2019 01:00,68.2,ug m-3,R
TH2,NO2,20/01/2019 02:00,65.9,ug m-3,R
TH2,NO2,20/01/2019 03:00,63.6,ug m-3,R
TH2,NO2,20/01/2019 04:00,58,ug m-3,R
TH2,NO2,20/01/2019 05:00,53.2,ug m-3,R
TH2,NO2,20/01/2019 06:00,54,ug m-3,R
TH2,NO2,20/01/2019 07:00,58.6,ug m-3,R
TH2,NO2,20/01/2019 08:00,53.6,ug m-3,R
TH2,NO2,20/01/2019 09:00,61.9,ug m-3,R
TH2,NO2,20/01/2019 10:00,64.6,ug m-3,R
TH2,NO2,20/01/2019 11:00,79.9,ug m-3,R
TH2,NO2,20/01/2019 12:00,87.4,ug m-3,R
TH2,NO2,20/01/2019 13:00,86.7,ug m-3,R
TH2,NO2,20/01/2019 14:00,111.3,ug m-3,R
TH2,NO2,20/01/2019 15:00,85.9,ug m-3,R
TH2,NO2,20/01/2019 16:00,83.9,ug m-3,R
TH2,NO2,20/01/2019 17:00,84.1,ug m-3,R
TH2,NO2,20/01/2019 18:00,88,ug m-3,R
TH2,NO2,20/01/2019 19:00,89,ug m-3,R
TH2,NO2,20/01/2019 20:00,85,ug m-3,R
TH2,NO2,20/01/2019 21:00,87,ug m-3,R
TH2,NO2,20/01/2019 22:00,88.4,ug m-3,R
TH2,NO2,20/01/2019 23:00,86.4,ug m-3,R
TH2,NO2,21/01/2019 00:00,79.3,ug m-3,R
TH2,NO2,21/01/2019 01:00,75.8,ug m-3,R
TH2,NO2,21/01/2019 02:00,75,ug m-3,R
TH2,NO2,21/01/2019 03:00,85.1,ug m-3,R
TH2,NO2,21/01/2019 04:00,73.5,ug m-3,R
TH2,NO2,21/01/2019 05:00,81.5,ug m-3,R
TH2,NO2,21/01/2019 06:00,90.3,ug m-3,R
TH2,NO2,21/01/2019 07:00,86.7,ug m-3,R
TH2,NO2,21/01/2019 08:00,92,ug m-3,R
TH2,NO2,21/01/2019 09:00,114.9,ug m-3,R
TH2,NO2,21/01/2019 10:00,112.1,ug m-3,R
TH2,NO2,21/01/2019 11:00,105.3,ug m-3,R
TH2,NO2,21/01/2019 12:00,96,ug m-3,R
TH2,NO2,21/01/2019 13:00,101.8,ug m-3,R
TH2,NO2,21/01/2019 14:00,100.5,ug m-3,R
TH2,NO2,21/01/2019 15:00,93.6,ug m-3,R
TH2,NO2,21/01/2019 16:00,77.1,ug m-3,R
TH2,NO2,21/01/2019 17:00,71.3,ug m-3,R
TH2,NO2,21/01/2019 18:00,68.8,ug m-3,R
TH2,NO2,21/01/2019 19:00,63,ug m-3,R
TH2,NO2,21/01/2019 20:00,52.8,ug m-3,R
TH2,NO2,21/01/2019 21:00,42.9,ug m-3,R
TH2,NO2,21/01/2019 22:00,36.5,ug m-3,R
TH2,NO2,21/01/2019 23:00,29.8,ug m-3,R
TH2,NO2,22/01/2019 00:00,25.3,ug m-3,R
TH2,NO2,22/01/2019 01:00,22.9,ug m-3,R
TH2,NO2,22/01/2019 02:00,19.2,ug m-3,R
TH2,NO2,22/01/2019 03:00,25.5,ug m-3,R
TH2,NO2,22/01/2019 04:00,44.2,ug m-3,R
TH2,NO2,22/01/2019 05:00,58,ug m-3,R
TH2,NO2,22/01/2019 06:00,72.4,ug m-3,R
TH2,NO2,22/01/2019 07:00,84.6,ug m-3,R
TH2,NO2,22/01/2019 08:00,96.5,ug m-3,R
TH2,NO2,22/01/2019 09:00,92,ug m-3,R
TH2,NO2,22/01/2019 10:00,59.9,ug m-3,R
TH2,NO2,22/01/2019 11:00,60.4,ug m-3,R
TH2,NO2,22/01/2019 12:00,69.6,ug m-3,R
TH2,NO2,22/01/2019 13:00,73.9,ug m-3,R
TH2,NO2,22/01/2019 14:00,99.2,ug m-3,R
TH2,NO2,22/01/2019 15:00,81.6,ug m-3,R
TH2,NO2,22/01/2019 16:00,71.5,ug m-3,R
TH2,NO2,22/01/2019 17:00,85.3,ug m-3,R
TH2,NO2,22/01/2019 18:00,89.4,ug m-3,R
TH2,NO2,22/01/2019 19:00,124.2,ug m-3,R
TH2,NO2,22/01/2019 20:00,115.6,ug m-3,R
TH2,NO2,22/01/2019 21:00,109.1,ug m-3,R
TH2,NO2,22/01/2019 22:00,92.7,ug m-3,R
TH2,NO2,22/01/2019 23:00,80.2,ug m-3,R
TH2,NO2,23/01/2019 00:00,76.1,ug m-3,R
TH2,NO2,23/01/2019 01:00,64.9,ug m-3,R
TH2,NO2,23/01/2019 02:00,57.9,ug m-3,R
TH2,NO2,23/01/2019 03:00,53,ug m-3,R
TH2,NO2,23/01/2019 04:00,53.8,ug m-3,R
TH2,NO2,23/01/2019 05:00,54.8,ug m-3,R
TH2,NO2,23/01/2019 06:00,62.6,ug m-3,R
TH2,NO2,23/01/2019 07:00,63.5,ug m-3,R
TH2,NO2,23/01/2019 08:00,77.8,ug m-3,R
TH2,NO2,23/01/2019 09:00,75.3,ug m-3,R
TH2,NO2,23/01/2019 10:00,53.4,ug m-3,R
TH2,NO2,23/01/2019 11:00,52.9,ug m-3,R
TH2,NO2,23/01/2019 12:00,65,ug m-3,R
TH2,NO2,23/01/2019 13:00,69.3,ug m-3,R
TH2,NO2,23/01/2019 14:00,73.2,ug m-3,R
TH2,NO2,23/01/2019 15:00,76.9,ug m-3,R
TH2,NO2,23/01/2019 16:00,99.7,ug m-3,R
TH2,NO2,23/01/2019 17:00,101.7,ug m-3,R
TH2,NO2,23/01/2019 18:00,115.5,ug m-3,R
TH2,NO2,23/01/2019 19:00,99.4,ug m-3,R
TH2,NO2,23/01/2019 20:00,109.6,ug m-3,R
TH2,NO2,23/01/2019 21:00,105.3,ug m-3,R
TH2,NO2,23/01/2019 22:00,97.8,ug m-3,R
TH2,NO2,23/01/2019 23:00,103.5,ug m-3,R
TH2,NO2,24/01/2019 00:00,98.8,ug m-3,R
TH2,NO2,24/01/2019 01:00,96.7,ug m-3,R
TH2,NO2,24/01/2019 02:00,87.3,ug m-3,R
TH2,NO2,24/01/2019 03:00,78.6,ug m-3,R
TH2,NO2,24/01/2019 04:00,72.2,ug m-3,R
TH2,NO2,24/01/2019 05:00,68.3,ug m-3,R
TH2,NO2,24/01/2019 06:00,68.2,ug m-3,R
TH2,NO2,24/01/2019 07:00,66.6,ug m-3,R
TH2,NO2,24/01/2019 08:00,76.9,ug m-3,R
TH2,NO2,24/01/2019 09:00,82.9,ug m-3,R
TH2,NO2,24/01/2019 10:00,81,ug m-3,R
TH2,NO2,24/01/2019 13:00,73.7,ug m-3,R
TH2,NO2,24/01/2019 14:00,86.8,ug m-3,R
TH2,NO2,24/01/2019 15:00,92.5,ug m-3,R
TH2,NO2,24/01/2019 16:00,95.1,ug m-3,R
TH2,NO2,24/01/2019 17:00,90.3,ug m-3,R
TH2,NO2,24/01/2019 18:00,92.7,ug m-3,R
TH2,NO2,24/01/2019 19:00,86.7,ug m-3,R
TH2,NO2,24/01/2019 20:00,85,ug m-3,R
TH2,NO2,24/01/2019 21:00,87,ug m-3,R
TH2,NO2,24/01/2019 22:00,83.4,ug m-3,R
TH2,NO2,24/01/2019 23:00,83.8,ug m-3,R
TH2,NO2,25/01/2019 00:00,76.8,ug m-3,R
TH2,NO2,25/01/2019 01:00,79.3,ug m-3,R
TH2,NO2,25/01/2019 02:00,73.6,ug m-3,R
TH2,NO2,25/01/2019 03:00,68.7,ug m-3,R
TH2,NO2,25/01/2019 04:00,56.3,ug m-3,R
TH2,NO2,25/01/2019 05:00,46,ug m-3,R
TH2,NO2,25/01/2019 06:00,48.4,ug m-3,R
TH2,NO2,25/01/2019 07:00,54,ug m-3,R
TH2,NO2,25/01/2019 08:00,55.4,ug m-3,R
TH2,NO2,25/01/2019 09:00,56.9,ug m-3,R
TH2,NO2,25/01/2019 10:00,58.5,ug m-3,R
TH2,NO2,25/01/2019 11:00,63.3,ug m-3,R
TH2,NO2,25/01/2019 12:00,70.3,ug m-3,R
TH2,NO2,25/01/2019 13:00,64.3,ug m-3,R
TH2,NO2,25/01/2019 14:00,50.3,ug m-3,R
TH2,NO2,25/01/2019 15:00,58.2,ug m-3,R
TH2,NO2,25/01/2019 16:00,64.9,ug m-3,R
TH2,NO2,25/01/2019 17:00,69.9,ug m-3,R
TH2,NO2,25/01/2019 18:00,68,ug m-3,R
TH2,NO2,25/01/2019 19:00,70.8,ug m-3,R
TH2,NO2,25/01/2019 20:00,73,ug m-3,R
TH2,NO2,25/01/2019 21:00,76.2,ug m-3,R
TH2,NO2,25/01/2019 22:00,72.7,ug m-3,R
TH2,NO2,25/01/2019 23:00,69.7,ug m-3,R
TH2,NO2,26/01/2019 00:00,57.6,ug m-3,R
TH2,NO2,26/01/2019 01:00,49.9,ug m-3,R
TH2,NO2,26/01/2019 02:00,47.3,ug m-3,R
TH2,NO2,26/01/2019 03:00,42,ug m-3,R
TH2,NO2,26/01/2019 04:00,34.5,ug m-3,R
TH2,NO2,26/01/2019 05:00,32.4,ug m-3,R
TH2,NO2,26/01/2019 06:00,34.6,ug m-3,R
TH2,NO2,26/01/2019 07:00,37.6,ug m-3,R
TH2,NO2,26/01/2019 08:00,39.2,ug m-3,R
TH2,NO2,26/01/2019 09:00,45.1,ug m-3,R
TH2,NO2,26/01/2019 10:00,47.5,ug m-3,R
TH2,NO2,26/01/2019 11:00,48.4,ug m-3,R
TH2,NO2,26/01/2019 12:00,47.7,ug m-3,R
TH2,NO2,26/01/2019 13:00,51.7,ug m-3,R
TH2,NO2,26/01/2019 14:00,56.7,ug m-3,R
TH2,NO2,26/01/2019 15:00,48.1,ug m-3,R
TH2,NO2,26/01/2019 16:00,41,ug m-3,R
TH2,NO2,26/01/2019 17:00,34.5,ug m-3,R
TH2,NO2,26/01/2019 18:00,33.1,ug m-3,R
TH2,NO2,26/01/2019 19:00,45,ug m-3,R
TH2,NO2,26/01/2019 20:00,38.3,ug m-3,R
TH2,NO2,26/01/2019 21:00,32.3,ug m-3,R
TH2,NO2,26/01/2019 22:00,29,ug m-3,R
TH2,NO2,26/01/2019 23:00,30,ug m-3,R
TH2,NO2,27/01/2019 00:00,30.8,ug m-3,R
TH2,NO2,27/01/2019 01:00,28.5,ug m-3,R
TH2,NO2,27/01/2019 02:00,30.6,ug m-3,R
TH2,NO2,27/01/2019 03:00,31.6,ug m-3,R
TH2,NO2,27/01/2019 04:00,34.7,ug m-3,R
TH2,NO2,27/01/2019 05:00,34.7,ug m-3,R
TH2,NO2,27/01/2019 06:00,35.3,ug m-3,R
TH2,NO2,27/01/2019 07:00,32,ug m-3,R
TH2,NO2,27/01/2019 08:00,30.5,ug m-3,R
TH2,NO2,27/01/2019 09:00,35.3,ug m-3,R
TH2,NO2,27/01/2019 10:00,39.2,ug m-3,R
TH2,NO2,27/01/2019 11:00,35.1,ug m-3,R
TH2,NO2,27/01/2019 12:00,25.7,ug m-3,R
TH2,NO2,27/01/2019 13:00,27.4,ug m-3,R
TH2,NO2,27/01/2019 14:00,32.4,ug m-3,R
TH2,NO2,27/01/2019 15:00,32.5,ug m-3,R
TH2,NO2,27/01/2019 16:00,32.1,ug m-3,R
TH2,NO2,27/01/2019 17:00,32.9,ug m-3,R
TH2,NO2,27/01/2019 18:00,38.3,ug m-3,R
TH2,NO2,27/01/2019 19:00,46.9,ug m-3,R
TH2,NO2,27/01/2019 20:00,50,ug m-3,R
TH2,NO2,27/01/2019 21:00,47.6,ug m-3,R
TH2,NO2,27/01/2019 22:00,44.6,ug m-3,R
TH2,NO2,27/01/2019 23:00,42.2,ug m-3,R
TH2,NO2,28/01/2019 00:00,40.8,ug m-3,R
TH2,NO2,28/01/2019 01:00,30.7,ug m-3,R
TH2,NO2,28/01/2019 02:00,29.5,ug m-3,R
TH2,NO2,28/01/2019 03:00,27.7,ug m-3,R
TH2,NO2,28/01/2019 04:00,26.9,ug m-3,R
TH2,NO2,28/01/2019 05:00,33.3,ug m-3,R
TH2,NO2,28/01/2019 06:00,48.7,ug m-3,R
TH2,NO2,28/01/2019 07:00,60.1,ug m-3,R
TH2,NO2,28/01/2019 08:00,70.2,ug m-3,R
TH2,NO2,28/01/2019 09:00,67,ug m-3,R
TH2,NO2,28/01/2019 10:00,68.2,ug m-3,R
TH2,NO2,28/01/2019 11:00,85.9,ug m-3,R
TH2,NO2,28/01/2019 12:00,83,ug m-3,R
TH2,NO2,28/01/2019 13:00,65.3,ug m-3,R
TH2,NO2,28/01/2019 14:00,59.7,ug m-3,R
TH2,NO2,28/01/2019 15:00,75,ug m-3,R
TH2,NO2,28/01/2019 16:00,86.2,ug m-3,R
TH2,NO2,28/01/2019 17:00,91.6,ug m-3,R
TH2,NO2,28/01/2019 18:00,90.7,ug m-3,R
TH2,NO2,28/01/2019 19:00,95.4,ug m-3,R
TH2,NO2,28/01/2019 20:00,93.7,ug m-3,R
TH2,NO2,28/01/2019 21:00,80.1,ug m-3,R
TH2,NO2,28/01/2019 22:00,85.5,ug m-3,R
TH2,NO2,28/01/2019 23:00,73.6,ug m-3,R
TH2,NO2,29/01/2019 00:00,70.3,ug m-3,R
TH2,NO2,29/01/2019 01:00,59.4,ug m-3,R
TH2,NO2,29/01/2019 02:00,51,ug m-3,R
TH2,NO2,29/01/2019 03:00,40.6,ug m-3,R
TH2,NO2,29/01/2019 04:00,36.3,ug m-3,R
TH2,NO2,29/01/2019 05:00,40,ug m-3,R
TH2,NO2,29/01/2019 06:00,54.6,ug m-3,R
TH2,NO2,29/01/2019 07:00,66.4,ug m-3,R
TH2,NO2,29/01/2019 08:00,77.6,ug m-3,R
TH2,NO2,29/01/2019 09:00,71.9,ug m-3,R
TH2,NO2,29/01/2019 10:00,69.6,ug m-3,R
TH2,NO2,29/01/2019 11:00,64.2,ug m-3,R
TH2,NO2,29/01/2019 12:00,52.4,ug m-3,R
TH2,NO2,29/01/2019 13:00,43.9,ug m-3,R
TH2,NO2,29/01/2019 14:00,37.6,ug m-3,R
TH2,NO2,29/01/2019 15:00,39.7,ug m-3,R
TH2,NO2,29/01/2019 16:00,33.5,ug m-3,R
TH2,NO2,29/01/2019 17:00,42.7,ug m-3,R
TH2,NO2,29/01/2019 18:00,45.1,ug m-3,R
TH2,NO2,29/01/2019 19:00,64.1,ug m-3,R
TH2,NO2,29/01/2019 20:00,72.9,ug m-3,R
TH2,NO2,29/01/2019 21:00,69.2,ug m-3,R
TH2,NO2,29/01/2019 22:00,63,ug m-3,R
TH2,NO2,29/01/2019 23:00,59.2,ug m-3,R
TH2,NO2,30/01/2019 00:00,56.2,ug m-3,R
TH2,NO2,30/01/2019 01:00,44,ug m-3,R
TH2,NO2,30/01/2019 02:00,38.8,ug m-3,R
TH2,NO2,30/01/2019 03:00,41.7,ug m-3,R
TH2,NO2,30/01/2019 04:00,44.2,ug m-3,R
TH2,NO2,30/01/2019 05:00,55.9,ug m-3,R
TH2,NO2,30/01/2019 06:00,65,ug m-3,R
TH2,NO2,30/01/2019 07:00,64.5,ug m-3,R
TH2,NO2,30/01/2019 08:00,75,ug m-3,R
TH2,NO2,30/01/2019 09:00,61.6,ug m-3,R
TH2,NO2,30/01/2019 10:00,62.8,ug m-3,R
TH2,NO2,30/01/2019 12:00,70.2,ug m-3,R
TH2,NO2,30/01/2019 13:00,81.3,ug m-3,R
TH2,NO2,30/01/2019 14:00,98.4,ug m-3,R
TH2,NO2,30/01/2019 15:00,97.1,ug m-3,R
TH2,NO2,30/01/2019 16:00,114.9,ug m-3,R
TH2,NO2,30/01/2019 17:00,105.5,ug m-3,R
TH2,NO2,30/01/2019 18:00,101.6,ug m-3,R
TH2,NO2,30/01/2019 19:00,105,ug m-3,R
TH2,NO2,30/01/2019 20:00,102.2,ug m-3,R
TH2,NO2,30/01/2019 21:00,96.3,ug m-3,R
TH2,NO2,30/01/2019 22:00,94.8,ug m-3,R
TH2,NO2,30/01/2019 23:00,93.8,ug m-3,R
TH2,NO2,31/01/2019 00:00,100.1,ug m-3,R
TH2,NO2,31/01/2019 01:00,85.2,ug m-3,R
TH2,NO2,31/01/2019 02:00,75.7,ug m-3,R
TH2,NO2,31/01/2019 03:00,64.8,ug m-3,R
TH2,NO2,31/01/2019 04:00,64.1,ug m-3,R
TH2,NO2,31/01/2019 05:00,71.6,ug m-3,R
TH2,NO2,31/01/2019 06:00,72.4,ug m-3,R
TH2,NO2,31/01/2019 07:00,96.3,ug m-3,R
TH2,NO2,31/01/2019 08:00,114.2,ug m-3,R
TH2,NO2,31/01/2019 09:00,109.4,ug m-3,R
TH2,NO2,31/01/2019 10:00,109.6,ug m-3,R
TH2,NO2,31/01/2019 11:00,92.9,ug m-3,R
TH2,NO2,31/01/2019 12:00,91.1,ug m-3,R
TH2,NO2,31/01/2019 13:00,79.9,ug m-3,R
TH2,NO2,31/01/2019 14:00,67.7,ug m-3,R
TH2,NO2,31/01/2019 15:00,68.6,ug m-3,R
TH2,NO2,31/01/2019 16:00,75.7,ug m-3,R
TH2,NO2,31/01/2019 17:00,81.1,ug m-3,R
TH2,NO2,31/01/2019 18:00,63.8,ug m-3,R
TH2,NO2,31/01/2019 19:00,53.9,ug m-3,R
TH2,NO2,31/01/2019 20:00,46.1,ug m-3,R
TH2,NO2,31/01/2019 21:00,41.4,ug m-3,R
TH2,NO2,31/01/2019 22:00,46.5,ug m-3,R
TH2,NO2,31/01/2019 23:00,53.8,ug m-3,R
TH2,NO2,01/02/2019 00:00,48.8,ug m-3,R
TH2,NO2,01/02/2019 01:00,47.4,ug m-3,R
TH2,NO2,01/02/2019 02:00,43.9,ug m-3,R
TH2,NO2,01/02/2019 03:00,39.6,ug m-3,R
TH2,NO2,01/02/2019 04:00,43.8,ug m-3,R
TH2,NO2,01/02/2019 05:00,52.3,ug m-3,R
TH2,NO2,01/02/2019 06:00,71.9,ug m-3,R
TH2,NO2,01/02/2019 07:00,76.9,ug m-3,R
TH2,NO2,01/02/2019 08:00,70.5,ug m-3,R
TH2,NO2,01/02/2019 09:00,71.8,ug m-3,R
TH2,NO2,01/02/2019 10:00,70.6,ug m-3,R
TH2,NO2,01/02/2019 11:00,80.3,ug m-3,R
TH2,NO2,01/02/2019 12:00,77.4,ug m-3,R
TH2,NO2,01/02/2019 13:00,77.9,ug m-3,R
TH2,NO2,01/02/2019 14:00,83,ug m-3,R
TH2,NO2,01/02/2019 15:00,81.5,ug m-3,R
TH2,NO2,01/02/2019 16:00,79.3,ug m-3,R
TH2,NO2,01/02/2019 17:00,71.3,ug m-3,R
TH2,NO2,01/02/2019 18:00,74.2,ug m-3,R
TH2,NO2,01/02/2019 19:00,68.2,ug m-3,R
TH2,NO2,01/02/2019 20:00,69,ug m-3,R
TH2,NO2,01/02/2019 21:00,72.5,ug m-3,R
TH2,NO2,01/02/2019 22:00,67.1,ug m-3,R
TH2,NO2,01/02/2019 23:00,65.7,ug m-3,R
TH2,NO2,02/02/2019 00:00,61.2,ug m-3,R
TH2,NO2,02/02/2019 01:00,52.4,ug m-3,R
TH2,NO2,02/02/2019 02:00,49.9,ug m-3,R
TH2,NO2,02/02/2019 03:00,48.3,ug m-3,R
TH2,NO2,02/02/2019 04:00,44.6,ug m-3,R
TH2,NO2,02/02/2019 05:00,45.7,ug m-3,R
TH2,NO2,02/02/2019 06:00,49,ug m-3,R
TH2,NO2,02/02/2019 07:00,53.1,ug m-3,R
TH2,NO2,02/02/2019 08:00,57.7,ug m-3,R
TH2,NO2,02/02/2019 09:00,56.9,ug m-3,R
TH2,NO2,02/02/2019 10:00,54.7,ug m-3,R
TH2,NO2,02/02/2019 11:00,45.3,ug m-3,R
TH2,NO2,02/02/2019 12:00,34.8,ug m-3,R
TH2,NO2,02/02/2019 13:00,39.3,ug m-3,R
TH2,NO2,02/02/2019 14:00,45.2,ug m-3,R
TH2,NO2,02/02/2019 15:00,56.6,ug m-3,R
TH2,NO2,02/02/2019 16:00,67,ug m-3,R
TH2,NO2,02/02/2019 17:00,74.2,ug m-3,R
TH2,NO2,02/02/2019 18:00,78.9,ug m-3,R
TH2,NO2,02/02/2019 19:00,75.2,ug m-3,R
TH2,NO2,02/02/2019 20:00,73.1,ug m-3,R
TH2,NO2,02/02/2019 21:00,62.6,ug m-3,R
TH2,NO2,02/02/2019 22:00,60.2,ug m-3,R
TH2,NO2,02/02/2019 23:00,74.1,ug m-3,R
TH2,NO2,03/02/2019 00:00,58.9,ug m-3,R
TH2,NO2,03/02/2019 01:00,54.8,ug m-3,R
TH2,NO2,03/02/2019 02:00,58.1,ug m-3,R
TH2,NO2,03/02/2019 03:00,52.3,ug m-3,R
TH2,NO2,03/02/2019 04:00,50.9,ug m-3,R
TH2,NO2,03/02/2019 05:00,50.3,ug m-3,R
TH2,NO2,03/02/2019 06:00,58.2,ug m-3,R
TH2,NO2,03/02/2019 07:00,65.1,ug m-3,R
TH2,NO2,03/02/2019 08:00,61.2,ug m-3,R
TH2,NO2,03/02/2019 09:00,58.3,ug m-3,R
TH2,NO2,03/02/2019 10:00,63.4,ug m-3,R
TH2,NO2,03/02/2019 11:00,68.8,ug m-3,R
TH2,NO2,03/02/2019 12:00,71.3,ug m-3,R
TH2,NO2,03/02/2019 13:00,74.3,ug m-3,R
TH2,NO2,03/02/2019 14:00,51.9,ug m-3,R
TH2,NO2,03/02/2019 15:00,44.3,ug m-3,R
TH2,NO2,03/02/2019 16:00,43.5,ug m-3,R
TH2,NO2,03/02/2019 17:00,43.3,ug m-3,R
TH2,NO2,03/02/2019 18:00,48.8,ug m-3,R
TH2,NO2,03/02/2019 19:00,44.7,ug m-3,R
TH2,NO2,03/02/2019 20:00,38.1,ug m-3,R
TH2,NO2,03/02/2019 21:00,32.5,ug m-3,R
TH2,NO2,03/02/2019 22:00,26.4,ug m-3,R
TH2,NO2,03/02/2019 23:00,20.6,ug m-3,R
TH2,NO2,04/02/2019 00:00,16.7,ug m-3,R
TH2,NO2,04/02/2019 01:00,15.9,ug m-3,R
TH2,NO2,04/02/2019 02:00,11.5,ug m-3,R
TH2,NO2,04/02/2019 03:00,12,ug m-3,R
TH2,NO2,04/02/2019 04:00,11.2,ug m-3,R
TH2,NO2,04/02/2019 05:00,12.3,ug m-3,R
TH2,NO2,04/02/2019 06:00,20.4,ug m-3,R
TH2,NO2,04/02/2019 07:00,25.8,ug m-3,R
TH2,NO2,04/02/2019 08:00,30.5,ug m-3,R
TH2,NO2,04/02/2019 09:00,29.8,ug m-3,R
TH2,NO2,04/02/2019 10:00,32.5,ug m-3,R
TH2,NO2,04/02/2019 11:00,35.4,ug m-3,R
TH2,NO2,04/02/2019 12:00,38.9,ug m-3,R
TH2,NO2,04/02/2019 13:00,47.5,ug m-3,R
TH2,NO2,04/02/2019 14:00,46.6,ug m-3,R
TH2,NO2,04/02/2019 15:00,52,ug m-3,R
TH2,NO2,04/02/2019 16:00,58.4,ug m-3,R
TH2,NO2,04/02/2019 17:00,64.2,ug m-3,R
TH2,NO2,04/02/2019 18:00,61.1,ug m-3,R
TH2,NO2,04/02/2019 19:00,64.2,ug m-3,R
TH2,NO2,04/02/2019 20:00,65.3,ug m-3,R
TH2,NO2,04/02/2019 21:00,66.6,ug m-3,R
TH2,NO2,04/02/2019 22:00,68.9,ug m-3,R
TH2,NO2,04/02/2019 23:00,68.5,ug m-3,R
TH2,NO2,05/02/2019 00:00,57,ug m-3,R
TH2,NO2,05/02/2019 01:00,50.7,ug m-3,R
TH2,NO2,05/02/2019 02:00,48.3,ug m-3,R
TH2,NO2,05/02/2019 03:00,42.7,ug m-3,R
TH2,NO2,05/02/2019 04:00,34.5,ug m-3,R
TH2,NO2,05/02/2019 05:00,43.9,ug m-3,R
TH2,NO2,05/02/2019 06:00,55.8,ug m-3,R
TH2,NO2,05/02/2019 07:00,55.4,ug m-3,R
TH2,NO2,05/02/2019 08:00,56.3,ug m-3,R
TH2,NO2,05/02/2019 09:00,52.7,ug m-3,R
TH2,NO2,05/02/2019 10:00,49,ug m-3,R
TH2,NO2,05/02/2019 11:00,44.9,ug m-3,R
TH2,NO2,05/02/2019 12:00,45.3,ug m-3,R
TH2,NO2,05/02/2019 13:00,35.8,ug m-3,R
TH2,NO2,05/02/2019 14:00,31.9,ug m-3,R
TH2,NO2,05/02/2019 15:00,24,ug m-3,R
TH2,NO2,05/02/2019 16:00,24.2,ug m-3,R
TH2,NO2,05/02/2019 17:00,23.2,ug m-3,R
TH2,NO2,05/02/2019 18:00,23.2,ug m-3,R
TH2,NO2,05/02/2019 19:00,33.2,ug m-3,R
TH2,NO2,05/02/2019 20:00,34.5,ug m-3,R
TH2,NO2,05/02/2019 21:00,33.6,ug m-3,R
TH2,NO2,05/02/2019 22:00,31.6,ug m-3,R
TH2,NO2,05/02/2019 23:00,29.5,ug m-3,R
TH2,NO2,06/02/2019 00:00,24.7,ug m-3,R
TH2,NO2,06/02/2019 01:00,20.5,ug m-3,R
TH2,NO2,06/02/2019 02:00,19.8,ug m-3,R
TH2,NO2,06/02/2019 03:00,18.8,ug m-3,R
TH2,NO2,06/02/2019 04:00,25.7,ug m-3,R
TH2,NO2,06/02/2019 05:00,26.5,ug m-3,R
TH2,NO2,06/02/2019 06:00,36.6,ug m-3,R
TH2,NO2,06/02/2019 07:00,51.3,ug m-3,R
TH2,NO2,06/02/2019 08:00,64.6,ug m-3,R
TH2,NO2,06/02/2019 09:00,67.5,ug m-3,R
TH2,NO2,06/02/2019 10:00,65.7,ug m-3,R
TH2,NO2,06/02/2019 11:00,61.5,ug m-3,R
TH2,NO2,06/02/2019 12:00,64.3,ug m-3,R
TH2,NO2,06/02/2019 13:00,57.4,ug m-3,R
TH2,NO2,06/02/2019 14:00,40.2,ug m-3,R
TH2,NO2,06/02/2019 15:00,27.1,ug m-3,R
TH2,NO2,06/02/2019 16:00,37.1,ug m-3,R
TH2,NO2,06/02/2019 17:00,33.1,ug m-3,R
TH2,NO2,06/02/2019 18:00,33.9,ug m-3,R
TH2,NO2,06/02/2019 19:00,33,ug m-3,R
TH2,NO2,06/02/2019 20:00,40.2,ug m-3,R
TH2,NO2,06/02/2019 21:00,45.2,ug m-3,R
TH2,NO2,06/02/2019 22:00,50.3,ug m-3,R
TH2,NO2,06/02/2019 23:00,32.4,ug m-3,R
TH2,NO2,07/02/2019 00:00,24,ug m-3,R
TH2,NO2,07/02/2019 01:00,15.8,ug m-3,R
TH2,NO2,07/02/2019 02:00,14.8,ug m-3,R
TH2,NO2,07/02/2019 03:00,14.8,ug m-3,R
TH2,NO2,07/02/2019 04:00,15.9,ug m-3,R
TH2,NO2,07/02/2019 05:00,15.7,ug m-3,R
TH2,NO2,07/02/2019 06:00,19.9,ug m-3,R
TH2,NO2,07/02/2019 07:00,22.7,ug m-3,R
TH2,NO2,07/02/2019 08:00,28.2,ug m-3,R
TH2,NO2,07/02/2019 09:00,33,ug m-3,R
TH2,NO2,07/02/2019 10:00,44.8,ug m-3,R
TH2,NO2,07/02/2019 11:00,52.3,ug m-3,R
TH2,NO2,07/02/2019 12:00,71.7,ug m-3,R
TH2,NO2,07/02/2019 13:00,70.6,ug m-3,R
TH2,NO2,07/02/2019 14:00,56.8,ug m-3,R
TH2,NO2,07/02/2019 15:00,54.6,ug m-3,R
TH2,NO2,07/02/2019 16:00,46.8,ug m-3,R
TH2,NO2,07/02/2019 17:00,51,ug m-3,R
TH2,NO2,07/02/2019 18:00,42.4,ug m-3,R
TH2,NO2,07/02/2019 19:00,41.5,ug m-3,R
TH2,NO2,07/02/2019 20:00,41.8,ug m-3,R
